Date,Open,High,Low,Close,Adj Close,Volume
2023-12-20,152.89999389648438,155.6300048828125,151.55999755859375,152.1199951171875,152.1199951171875,50322100
2023-12-21,153.3000030517578,153.97000122070312,152.10000610351562,153.83999633789062,153.83999633789062,36305700
2023-12-22,153.77000427246094,154.35000610351562,152.7100067138672,153.4199981689453,153.4199981689453,29480100
2023-12-26,153.55999755859375,153.97999572753906,153.02999877929688,153.41000366210938,153.41000366210938,25067200
2023-12-27,153.55999755859375,154.77999877929688,153.1199951171875,153.33999633789062,153.33999633789062,31434700
2023-12-28,153.72000122070312,154.0800018310547,152.9499969482422,153.3800048828125,153.3800048828125,27057000
2023-12-29,153.10000610351562,153.88999938964844,151.02999877929688,151.94000244140625,151.94000244140625,39789000
2024-01-02,151.5399932861328,152.3800048828125,148.38999938964844,149.92999267578125,149.92999267578125,47339400
2024-01-03,149.1999969482422,151.0500030517578,148.3300018310547,148.47000122070312,148.47000122070312,49425500
2024-01-04,145.58999633789062,147.3800048828125,144.0500030517578,144.57000732421875,144.57000732421875,56039800
2024-01-05,144.69000244140625,146.58999633789062,144.52999877929688,145.24000549316406,145.24000549316406,45124800
2024-01-08,146.74000549316406,149.39999389648438,146.14999389648438,149.10000610351562,149.10000610351562,46757100
2024-01-09,148.3300018310547,151.7100067138672,148.2100067138672,151.3699951171875,151.3699951171875,43812600
2024-01-10,152.05999755859375,154.4199981689453,151.8800048828125,153.72999572753906,153.72999572753906,44421800
2024-01-11,155.0399932861328,157.1699981689453,153.1199951171875,155.17999267578125,155.17999267578125,49072700
2024-01-12,155.38999938964844,156.1999969482422,154.00999450683594,154.6199951171875,154.6199951171875,40460300
2024-01-16,153.52999877929688,154.99000549316406,152.14999389648438,153.16000366210938,153.16000366210938,41384600
2024-01-17,151.49000549316406,152.14999389648438,149.91000366210938,151.7100067138672,151.7100067138672,34953400
2024-01-18,152.77000427246094,153.77999877929688,151.82000732421875,153.5,153.5,37850200
2024-01-19,153.8300018310547,155.75999450683594,152.74000549316406,155.33999633789062,155.33999633789062,51033700
2024-01-22,156.88999938964844,157.0500030517578,153.89999389648438,154.77999877929688,154.77999877929688,43687500
2024-01-23,154.85000610351562,156.2100067138672,153.92999267578125,156.02000427246094,156.02000427246094,37986000
2024-01-24,157.8000030517578,158.50999450683594,156.47999572753906,156.8699951171875,156.8699951171875,48547300
2024-01-25,156.9499969482422,158.50999450683594,154.5500030517578,157.75,157.75,43638600
2024-01-26,158.4199981689453,160.72000122070312,157.91000366210938,159.1199951171875,159.1199951171875,51047400
2024-01-29,159.33999633789062,161.2899932861328,158.89999389648438,161.25999450683594,161.25999450683594,45270400
2024-01-30,160.6999969482422,161.72999572753906,158.49000549316406,159.0,159.0,45207400
2024-01-31,157.0,159.00999450683594,154.80999755859375,155.1999969482422,155.1999969482422,50284400
2024-02-01,155.8699951171875,159.75999450683594,155.6199951171875,159.27999877929688,159.27999877929688,76542400
2024-02-02,169.19000244140625,172.5,167.3300018310547,171.80999755859375,171.80999755859375,117154900
2024-02-05,170.1999969482422,170.5500030517578,167.6999969482422,170.30999755859375,170.30999755859375,55081300
