Datetime,Open,High,Low,Close,Adj Close,Volume
2023-10-10 09:30:00-04:00,354.4599914550781,357.8500061035156,352.625,357.8500061035156,357.8500061035156,145030
2023-10-10 10:30:00-04:00,357.5899963378906,360.1400146484375,357.4200134277344,359.8717956542969,359.8717956542969,100963
2023-10-10 11:30:00-04:00,359.8800048828125,362.3299865722656,359.8800048828125,362.2449951171875,362.2449951171875,107358
2023-10-10 12:30:00-04:00,362.2200012207031,362.3999938964844,360.25,360.57000732421875,360.57000732421875,87354
2023-10-10 13:30:00-04:00,360.489990234375,360.7749938964844,359.25,359.3999938964844,359.3999938964844,85099
2023-10-10 14:30:00-04:00,359.42999267578125,360.04998779296875,358.760009765625,359.8299865722656,359.8299865722656,94315
2023-10-10 15:30:00-04:00,359.93499755859375,360.8576965332031,359.6700134277344,360.57000732421875,360.57000732421875,148097
2023-10-11 09:30:00-04:00,361.4599914550781,362.8500061035156,359.1400146484375,359.80999755859375,359.80999755859375,136841
2023-10-11 10:30:00-04:00,359.75,363.30999755859375,359.75,363.0,363.0,231353
2023-10-11 11:30:00-04:00,363.1600036621094,364.19989013671875,362.4200134277344,362.82501220703125,362.82501220703125,106943
2023-10-11 12:30:00-04:00,362.67999267578125,363.98199462890625,362.4800109863281,362.5899963378906,362.5899963378906,89185
2023-10-11 13:30:00-04:00,362.5199890136719,363.0299987792969,361.8900146484375,362.693603515625,362.693603515625,93816
2023-10-11 14:30:00-04:00,362.69000244140625,363.82000732421875,362.4049987792969,363.7850036621094,363.7850036621094,72345
2023-10-11 15:30:00-04:00,363.8500061035156,365.2699890136719,363.6300048828125,365.260009765625,365.260009765625,184831
2023-10-12 09:30:00-04:00,366.3699951171875,368.75,365.5299987792969,368.5,368.5,144130
2023-10-12 10:30:00-04:00,368.010009765625,369.5400085449219,366.80999755859375,368.55499267578125,368.55499267578125,229653
2023-10-12 11:30:00-04:00,368.42999267578125,370.6400146484375,368.4100036621094,369.79998779296875,369.79998779296875,121382
2023-10-12 12:30:00-04:00,369.8800048828125,369.989990234375,366.0199890136719,366.68499755859375,366.68499755859375,90306
2023-10-12 13:30:00-04:00,366.6400146484375,367.3999938964844,366.44000244140625,367.3999938964844,367.3999938964844,164484
2023-10-12 14:30:00-04:00,367.2650146484375,367.9800109863281,366.6700134277344,367.7749938964844,367.7749938964844,127073
2023-10-12 15:30:00-04:00,367.7099914550781,368.2799987792969,367.5199890136719,368.0,368.0,254254
2023-10-13 09:30:00-04:00,368.57000732421875,372.7799987792969,368.2699890136719,369.4200134277344,369.4200134277344,233187
2023-10-13 10:30:00-04:00,369.4150085449219,370.2699890136719,367.17999267578125,368.7799987792969,368.7799987792969,150495
2023-10-13 11:30:00-04:00,368.875,371.2449951171875,368.79998779296875,371.0400085449219,371.0400085449219,168987
2023-10-13 12:30:00-04:00,371.0299987792969,371.69049072265625,368.54998779296875,369.30999755859375,369.30999755859375,173721
2023-10-13 13:30:00-04:00,369.1300048828125,370.3900146484375,368.1300048828125,369.67999267578125,369.67999267578125,76420
2023-10-13 14:30:00-04:00,369.8299865722656,370.2250061035156,368.6600036621094,369.4649963378906,369.4649963378906,115420
2023-10-13 15:30:00-04:00,369.5899963378906,371.07000732421875,369.04998779296875,371.0,371.0,228679
2023-10-16 09:30:00-04:00,372.1199951171875,373.9200134277344,371.04998779296875,372.8800048828125,372.8800048828125,787643
2023-10-16 10:30:00-04:00,372.92999267578125,374.0242919921875,372.760009765625,373.510009765625,373.510009765625,137977
2023-10-16 11:30:00-04:00,373.7030029296875,373.760009765625,371.77178955078125,372.8900146484375,372.8900146484375,110045
2023-10-16 12:30:00-04:00,372.885009765625,374.0,372.3699951171875,373.1650085449219,373.1650085449219,115351
2023-10-16 13:30:00-04:00,373.04998779296875,373.3900146484375,372.82000732421875,372.9750061035156,372.9750061035156,93568
2023-10-16 14:30:00-04:00,372.9949951171875,374.0400085449219,372.8800048828125,374.0,374.0,95315
2023-10-16 15:30:00-04:00,373.9599914550781,374.45001220703125,373.239990234375,374.010009765625,374.010009765625,214642
2023-10-17 09:30:00-04:00,373.25,375.92999267578125,373.1199951171875,374.05999755859375,374.05999755859375,408535
2023-10-17 10:30:00-04:00,374.0,374.3699951171875,372.57501220703125,373.7950134277344,373.7950134277344,217453
2023-10-17 11:30:00-04:00,373.7449951171875,374.5299987792969,373.70001220703125,374.1449890136719,374.1449890136719,147723
2023-10-17 12:30:00-04:00,374.114990234375,374.81500244140625,373.2300109863281,374.6300048828125,374.6300048828125,135000
2023-10-17 13:30:00-04:00,374.5799865722656,374.5799865722656,372.9750061035156,373.239990234375,373.239990234375,201351
2023-10-17 14:30:00-04:00,373.20001220703125,373.6000061035156,372.69500732421875,373.2900085449219,373.2900085449219,192951
2023-10-17 15:30:00-04:00,373.1700134277344,373.5299987792969,372.8100891113281,373.5,373.5,188799
2023-10-18 09:30:00-04:00,372.42999267578125,375.6499938964844,370.7699890136719,370.9800109863281,370.9800109863281,218166
2023-10-18 10:30:00-04:00,370.95001220703125,371.3999938964844,368.8299865722656,370.25,370.25,180510
2023-10-18 11:30:00-04:00,370.0,371.1400146484375,369.04998779296875,369.9700012207031,369.9700012207031,130787
2023-10-18 12:30:00-04:00,370.0799865722656,370.8900146484375,368.1000061035156,370.3299865722656,370.3299865722656,104192
2023-10-18 13:30:00-04:00,369.8299865722656,370.010009765625,368.8100891113281,369.20001220703125,369.20001220703125,68388
2023-10-18 14:30:00-04:00,369.29998779296875,369.4491882324219,367.28021240234375,367.6700134277344,367.6700134277344,148595
2023-10-18 15:30:00-04:00,367.7099914550781,368.2799987792969,366.67999267578125,367.5199890136719,367.5199890136719,286060
2023-10-19 09:30:00-04:00,367.54998779296875,369.6700134277344,364.3599853515625,364.55999755859375,364.55999755859375,293564
2023-10-19 10:30:00-04:00,364.489990234375,365.8699951171875,361.724609375,365.6099853515625,365.6099853515625,212917
2023-10-19 11:30:00-04:00,365.54998779296875,368.92999267578125,365.1300048828125,365.29998779296875,365.29998779296875,94519
2023-10-19 12:30:00-04:00,365.6199951171875,368.55999755859375,363.7250061035156,366.5150146484375,366.5150146484375,81886
2023-10-19 13:30:00-04:00,366.7300109863281,366.8699951171875,363.9100036621094,364.20001220703125,364.20001220703125,101892
2023-10-19 14:30:00-04:00,364.1549987792969,364.19000244140625,362.0762023925781,363.5849914550781,363.5849914550781,216206
2023-10-19 15:30:00-04:00,363.7699890136719,364.94500732421875,363.44000244140625,364.79998779296875,364.79998779296875,258376
2023-10-20 09:30:00-04:00,365.7200012207031,367.4800109863281,362.6700134277344,363.3999938964844,363.3999938964844,434589
2023-10-20 10:30:00-04:00,363.3900146484375,365.6499938964844,363.06500244140625,364.489990234375,364.489990234375,106708
2023-10-20 11:30:00-04:00,364.2550048828125,364.510009765625,363.32000732421875,364.2200012207031,364.2200012207031,61716
2023-10-20 12:30:00-04:00,364.0899963378906,365.1499938964844,363.7300109863281,364.4150085449219,364.4150085449219,52180
2023-10-20 13:30:00-04:00,364.4150085449219,365.32000732421875,363.5799865722656,363.7799987792969,363.7799987792969,58447
2023-10-20 14:30:00-04:00,363.80999755859375,364.1300048828125,363.260009765625,363.5899963378906,363.5899963378906,84481
